row_label_raw,row_label_full,col_0,1/1/2020VND,Số đã cản trừVND,31/12/2020VND,numeric__1/1/2020VND,numeric__Số đã cản trừVND,numeric__31/12/2020VND
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,761.228.693,-,761.228.693,761228693.0,,761228693.0
Thuế khác,Thuế khác,Thuế khác,787.247.413,(221.217.913),566.029.500,787247413.0,-221217913.0,566029500.0
,,,1.548.476.106,(221.217.913),1.327.258.193,1548476106.0,-221217913.0,1327258193.0
