row_label_raw,row_label_full,Tiền thu từ phát hành cổ phiếu,31,4.437.745.411,3.037.830.000.000,numeric__31,numeric__4.437.745.411,numeric__3.037.830.000.000
Tiền chi trả phí phát hành cổ phiếu,Tiền chi trả phí phát hành cổ phiếu,Tiền chi trả phí phát hành cổ phiếu,31,-,(76.885.156.701),31.0,,-76885156701.0
Tiền thu từ đi vay ngắn hạn,Tiền thu từ đi vay ngắn hạn,Tiền thu từ đi vay ngắn hạn,33,7.716.002.898.328,7.808.133.187.569,33.0,7716002898328.0,7808133187569.0
Tiền chi trả nợ gốc vay và mua lại trái phiếu,Tiền chi trả nợ gốc vay và mua lại trái phiếu,Tiền chi trả nợ gốc vay và mua lại trái phiếu,34,(6.916.463.746.793),(9.610.850.700.040),34.0,-6916463746793.0,-9610850700040.0
Tiền chi trả cổ tức,Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(696.871.732.411),(692.276.392.500),36.0,-696871732411.0,-692276392500.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,107.105.164.535,465.950.938.328,40.0,107105164535.0,465950938328.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,165.934.047.643,188.896.275.360,50.0,165934047643.0,188896275360.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,457.964.107.328,267.284.600.669,60.0,457964107328.0,267284600669.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,1.022.337.412,1.783.231.299,61.0,1022337412.0,1783231299.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,624.920.492.383,457.964.107.328,70.0,624920492383.0,457964107328.0
