row_label_raw,row_label_full,col_0,1/1/2020VND,Số phát sinhVND,Số đã nộpVND,Số đã cán trừVND,31/12/2020VND,numeric__1/1/2020VND,numeric__Số phát sinhVND,numeric__Số đã nộpVND,numeric__Số đã cán trừVND,numeric__31/12/2020VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.562.400.642,50.168.486.181,(41.303.367.792),-,11.427.519.031,2562400642.0,50168486181.0,-41303367792.0,,11427519031.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,332.199.895,27.604.856.555,(27.066.793.554),-,870.262.896,332199895.0,27604856555.0,-27066793554.0,,870262896.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,1.728.086.616,122.772.455.023,(8.646.949.580),(115.853.592.059),-,1728086616.0,122772455023.0,-8646949580.0,-115853592059.0,
Thuế khác,Thuế khác,Thuế khác,-,330.402.918,(109.185.005),(221.217.913),-,,330402918.0,-109185005.0,-221217913.0,
,,,4.622.687.153,200.876.200.677,(77.126.295.931),(116.074.809.972),12.297.781.927,4622687153.0,200876200677.0,-77126295931.0,-116074809972.0,12297781927.0
(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,,,,,
,,,1/1/2020VND,Số phát sinhVND,Số được hoàn lạiVND,Số đã cán trừVND,31/12/2020VND,,,,,
Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,1.292.914.863,144.397.152.093,(14.097.081.286),(115.853.592.059),15.739.393.611,1292914863.0,144397152093.0,-14097081286.0,-115853592059.0,15739393611.0
