row_label_raw,row_label_full,Cho năm kết thúc ngày31 tháng 12 năm 2019,Chế biếnsản phẩm thủy sảnVND,Kinh doanhsản phẩm thủy sảnVND,TổngVND,numeric__Chế biếnsản phẩm thủy sảnVND,numeric__Kinh doanhsản phẩm thủy sảnVND,numeric__TổngVND
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,8.368.067.140.790,2.394.878.963.469,10.762.946.104.259,8368067140790.0,2394878963469.0,10762946104259.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,285.216.931.678,81.626.977.678,366.843.909.356,285216931678.0,81626977678.0,366843909356.0
Doanh thu hoạt động tài chínhChi phí tài chính,Doanh thu hoạt động tài chínhChi phí tài chính,Doanh thu hoạt động tài chínhChi phí tài chính,,,485.937.335.815(169.433.803.504),,,
Lợi nhuận thuần từ hoạt độngkinh doanhThu nhập khácChi phí khácChi phí thuế thu nhập doanh nghiệp,Lợi nhuận thuần từ hoạt độngkinh doanhThu nhập khácChi phí khácChi phí thuế thu nhập doanh nghiệp,Lợi nhuận thuần từ hoạt độngkinh doanhThu nhập khácChi phí khácChi phí thuế thu nhập doanh nghiệp,,,683.347.441.6673.214.250.497(225.723.456)(36.103.895.945),,,
Lợi nhuận sau thuế TNDN,Lợi nhuận thuần từ hoạt độngkinh doanhThu nhập khácChi phí khácChi phí thuế thu nhập doanh nghiệp > Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,,,650.232.072.763,,,650232072763.0
