row_label_raw,row_label_full,col_0,1/1/2020Giá trị ghi sổ/Số có khả năngtrả nợVND,TăngVND,Biến động trong năm > GiảmVND,Biến động trong năm > GiảmVND_1,Chênh lệchđánh giá lạitỷ giáVND,31/12/2020Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__1/1/2020Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Biến động trong năm > GiảmVND_1,numeric__Chênh lệchđánh giá lạitỷ giáVND,numeric__31/12/2020Giá trị ghi sổ/Số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,931.809.690.700,7.716.002.898.328,(6.916.463.746.793),(6.916.463.746.793),(4.012.870.335),1.727.335.971.900,931809690700.0,7716002898328.0,-6916463746793.0,-6916463746793.0,-4012870335.0,1727335971900.0
Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,,,,,,
,,,,Loạitiền,Lãi suất năm,Lãi suất năm,31/12/2020VND,1/1/2020VND,,,,,,
,,,,Loạitiền,2020,2019,31/12/2020VND,1/1/2020VND,,,2020.0,2019.0,,
Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam– Chi nhánh Cà Mau,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam– Chi nhánh Cà Mau,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam– Chi nhánh Cà Mau,,USD,"3,0%","3,1%",237.113.761.500,415.126.493.960,,,0.03,0.031,237113761500.0,415126493960.0
Ngân hàng Thương mại Cổ phần Công thương Việt Nam – Chi nhánh Cà Mau,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Ngân hàng Thương mại Cổ phần Công thương Việt Nam – Chi nhánh Cà Mau,Ngân hàng Thương mại Cổ phần Công thương Việt Nam – Chi nhánh Cà Mau,,USD,"3,0%","3,1%",1.152.760.801.500,369.426.614.000,,,0.03,0.031,1152760801500.0,369426614000.0
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Cà Mau,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Cà Mau,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Cà Mau,,USD,"2,8%","3,1%",337.461.408.900,147.256.582.740,,,0.027999999999999997,0.031,337461408900.0,147256582740.0
,,,,,,,1.727.335.971.900,931.809.690.700,,,,,1727335971900.0,931809690700.0
