row_label_raw,row_label_full,col_0,31/12/2018 > Giá gốc VND,31/12/2018 > Giá trị hợp lý VND,31/12/2017 > Giá gốc VND,31/12/2017 > Giá trị hợp lý VND,numeric__31/12/2018 > Giá gốc VND,numeric__31/12/2018 > Giá trị hợp lý VND,numeric__31/12/2017 > Giá gốc VND,numeric__31/12/2017 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,2.152.650.919.624,2.152.650.919.624,2.555.683.171.544,2.555.683.171.544,2152650919624.0,2152650919624.0,2555683171544.0,2555683171544.0
Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,147.633.465.833,147.633.465.833,60.574.568.467,60.574.568.467,147633465833.0,147633465833.0,60574568467.0,60574568467.0
Tổng cộng,Tổng cộng,Tổng cộng,2.300.284.385.457,2.300.284.385.457,2.616.257.740.011,2.616.257.740.011,2300284385457.0,2300284385457.0,2616257740011.0,2616257740011.0
