row_label_raw,row_label_full,Số dư đầu năm,31/12/2018VND > 7.956.433.957,31/12/2017VND > 5.456.433.957,numeric__31/12/2018VND > 7.956.433.957,numeric__31/12/2017VND > 5.456.433.957
Tiền nộp thêm,Tiền nộp thêm,Tiền nộp thêm,2.048.444.670,2.199.875.486,2048444670.0,2199875486.0
Lãi phân bổ,Lãi phân bổ,Lãi phân bổ,451.555.330,300.124.514,451555330.0,300124514.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.456.433.957,7.956.433.957,10456433957.0,7956433957.0
