row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2018VND > 111.298.525,31/12/2017VND > 565.209.860,numeric__31/12/2018VND > 111.298.525,numeric__31/12/2017VND > 565.209.860
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,820.081.531,-,820081531.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,13.146.557.407,11.248.244.929,13146557407.0,11248244929.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,286.951.943,13.458.435,286951943.0,13458435.0
Tổng cộng,Tổng cộng,Tổng cộng,14.364.889.406,11.826.913.224,14364889406.0,11826913224.0
