row_label_raw,row_label_full,col_0,col_1,col_2,col_3,31/12/2018VND,31/12/2017VND,numeric__col_1,numeric__col_2,numeric__col_3,numeric__31/12/2018VND,numeric__31/12/2017VND
Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,846.581.816.346,727.921.824.818,,,,846581816346.0,727921824818.0
Năm phát hành,Năm phát hành,Năm phát hành,Lô,Lãi suất năm,Năm đáo hạn,31/12/2018VND,31/12/2017VND,,,,,
2016,Năm phát hành > 2016,2016,Lô 1,"8,675%",2019,41.000.000.000,67.000.000.000,,0.08675000000000001,2019.0,41000000000.0,67000000000.0
2016,Năm phát hành > 2016,2016,Lô 2,"8,675%",2019,10.000.000.000,21.000.000.000,,0.08675000000000001,2019.0,10000000000.0,21000000000.0
2016,Năm phát hành > 2016,2016,Lô 3,"8,75%",2019,39.000.000.000,48.000.000.000,,0.0875,2019.0,39000000000.0,48000000000.0
2017,Năm phát hành > 2017,2017,Lô 1,"8% - 8,2%",2020,20.000.000.000,81.000.000.000,,,2020.0,20000000000.0,81000000000.0
2017,Năm phát hành > 2017,2017,Lô 2,8%,2020,52.000.000.000,176.000.000.000,,0.08,2020.0,52000000000.0,176000000000.0
2017,Năm phát hành > 2017,2017,Lô 3,8%,2020,20.000.000.000,209.000.000.000,,0.08,2020.0,20000000000.0,209000000000.0
2017,Năm phát hành > 2017,2017,Lô 4,8%,2020,14.000.000.000,74.000.000.000,,0.08,2020.0,14000000000.0,74000000000.0
2017,Năm phát hành > 2017,2017,Lô 5,8%,2020,10.000.000.000,52.000.000.000,,0.08,2020.0,10000000000.0,52000000000.0
2018,Năm phát hành > 2018,2018,Lô 1,"8% - 8,31%",2021,194.000.000.000,-,,,2021.0,194000000000.0,
2018,Năm phát hành > 2018,2018,Lô 2,8%,2021,109.000.000.000,-,,0.08,2021.0,109000000000.0,
2018,Năm phát hành > 2018,2018,Lô 3,8%,2021,100.000.000.000,,,0.08,2021.0,100000000000.0,
2018,Năm phát hành > 2018,2018,Lô 4,8%,2021,240.000.000.000,-,,0.08,2021.0,240000000000.0,
Chi phí phát hành,Năm phát hành > Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,(2.418.183.654),(78.175.182),,,,-2418183654.0,-78175182.0
Trái phiếu phát hành dài hạn,Năm phát hành > Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,Trái phiếu phát hành dài hạn,846.581.816.346,727.921.824.818,,,,846581816346.0,727921824818.0
