row_label_raw,row_label_full,col_0,col_1,31/12/2021 > Giá trị,31/12/2021 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,01/01/2021 > Giá trị,01/01/2021 > Số có khả năng trả nợ,numeric__col_1,numeric__31/12/2021 > Giá trị,numeric__31/12/2021 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__01/01/2021 > Giá trị,numeric__01/01/2021 > Số có khả năng trả nợ
a),a),a),Vay và nợ thuê tài chính ngắn hạn,840.748.053.800,840.748.053.800,1.437.463.554.248,1.129.334.138.715,532.618.638.267,532.618.638.267,,840748053800.0,840748053800.0,1437463554248.0,1129334138715.0,532618638267.0,532618638267.0
a),a),a),Vay ngắn hạn,122.702.400.000,122.702.400.000,846.637.236.448,1.019.355.826.944,295.420.990.496,295.420.990.496,,122702400000.0,122702400000.0,846637236448.0,1019355826944.0,295420990496.0,295420990496.0
a),a),a),Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc (1),1.352.400.000,1.352.400.000,1.352.400.000,-,-,-,,1352400000.0,1352400000.0,1352400000.0,,,
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (2),850.000.000,850.000.000,813.784.836.448,933.432.982.805,120.498.146.357,120.498.146.357,,850000000.0,850000000.0,813784836448.0,933432982805.0,120498146357.0,120498146357.0
a),a),a),Vay các đối tượng khác (3),120.500.000.000,120.500.000.000,31.500.000.000,85.922.844.139,174.922.844.139,174.922.844.139,,120500000000.0,120500000000.0,31500000000.0,85922844139.0,174922844139.0,174922844139.0
a),a),a),Vay dài hạn đến hạn trả,718.045.653.800,718.045.653.800,590.826.317.800,107.839.728.425,235.059.064.425,235.059.064.425,,718045653800.0,718045653800.0,590826317800.0,107839728425.0,235059064425.0,235059064425.0
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (4),325.883.653.800,325.883.653.800,325.414.317.800,53.589.728.425,54.059.064.425,54.059.064.425,,325883653800.0,325883653800.0,325414317800.0,53589728425.0,54059064425.0,54059064425.0
a),a),a),Ngân hàng TMCP Công thương Việt Nam - CN Thành An (5),386.190.000.000,386.190.000.000,259.440.000.000,54.250.000.000,181.000.000.000,181.000.000.000,,386190000000.0,386190000000.0,259440000000.0,54250000000.0,181000000000.0,181000000000.0
a),a),a),Vay cá nhân (3),5.972.000.000,5.972.000.000,5.972.000.000,-,-,-,,5972000000.0,5972000000.0,5972000000.0,,,
a),a),a),Nợ thuê tài chính đến hạn trả,-,-,-,2.138.583.346,2.138.583.346,2.138.583.346,,,,,2138583346.0,2138583346.0,2138583346.0
a),a),a),Công ty Cho thuê tài chính TNHH MTV quốc tế Chailease - CN Hà Nội (6),-,-,-,2.138.583.346,2.138.583.346,2.138.583.346,,,,,2138583346.0,2138583346.0,2138583346.0
b),b),b),Vay và nợ thuê tài chính dài hạn,906.291.129.625,906.291.129.625,172.381.597.188,677.826.317.800,1.411.735.850.237,1.411.735.850.237,,906291129625.0,906291129625.0,172381597188.0,677826317800.0,1411735850237.0,1411735850237.0
b),b),b),Vay dài hạn,687.675.382.030,687.675.382.030,171.362.233.296,677.826.317.800,1.194.139.466.534,1.194.139.466.534,,687675382030.0,687675382030.0,171362233296.0,677826317800.0,1194139466534.0,1194139466534.0
b),b),b),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (4),649.809.949.984,649.809.949.984,126.112.233.296,412.414.317.800,936.112.034.488,936.112.034.488,,649809949984.0,649809949984.0,126112233296.0,412414317800.0,936112034488.0,936112034488.0
b),b),b),Ngân hàng TMCP Công thương Việt Nam - CN Thành An (5),37.865.432.046,37.865.432.046,45.250.000.000,259.440.000.000,252.055.432.046,252.055.432.046,,37865432046.0,37865432046.0,45250000000.0,259440000000.0,252055432046.0,252055432046.0
b),b),b),Vay cá nhân,-,-,-,5.972.000.000,5.972.000.000,5.972.000.000,,,,,5972000000.0,5972000000.0,5972000000.0
