row_label_raw,row_label_full,col_0,col_1,31/12/2021VND,01/01/2021VND,numeric__col_1,numeric__31/12/2021VND,numeric__01/01/2021VND
a),a),a),Ngắn hạn,221.409.213.838,235.463.093.523,,221409213838.0,235463093523.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN phải trả",7.101.882.981,5.156.079.782,,7101882981.0,5156079782.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",16.073.683.657,32.368.166.403,,16073683657.0,32368166403.0
a),a),a),Cổ tức phải trả,63.971.534.016,87.145.379.637,,63971534016.0,87145379637.0
a),a),a),"Phải trả, phải nộp khác",134.262.113.184,110.793.467.701,,134262113184.0,110793467701.0
a),a),a),Công ty TNHH Dịch vụ bắt động sản Đảo Vàng (1),4.095.718.769,4.095.718.769,,4095718769.0,4095718769.0
a),a),a),Khoản cam kết phải trả cho khách hàng theo hợp đồng quản lý cho thuê căn hộ (2),45.391.256.675,40.048.955.481,,45391256675.0,40048955481.0
a),a),a),Tiền quỹ dự phòng và sửa chữa khu vực chung đã thu của khách hàng mua căn hộ (2% giá bán căn hộ nghi dưỡng),19.402.009.315,19.423.931.036,,19402009315.0,19423931036.0
a),a),a),Tiền đền bù giải phóng mặt bằng do Công ty CP Đầu tư và Phát triển Phong Phú nộp hộ,13.069.738.326,13.069.738.326,,13069738326.0,13069738326.0
a),a),a),Công ty CP Senreal (3),16.711.585.512,,,16711585512.0,
a),a),a),"Các khoản phải trả, phải nộp khác",35.591.804.587,34.155.124.089,,35591804587.0,34155124089.0
b),b),b),Dài hạn,40.259.562.487,37.385.429.834,,40259562487.0,37385429834.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",29.998.150.495,26.278.143.334,,29998150495.0,26278143334.0
b),b),b),"Các khoản phải trả, phải nộp khác",10.261.411.992,11.107.286.500,,10261411992.0,11107286500.0
b),b),b),Phí báo trì Dự án Chi Đông,1.321.506.153,1.321.506.153,,1321506153.0,1321506153.0
b),b),b),Phí báo trì dự án nhà ở xã hội,3.281.122.596,4.000.451.334,,3281122596.0,4000451334.0
b),b),b),Phải trả Công ty CP Senreal (3),5.000.000.000,5.000.000.000,,5000000000.0,5000000000.0
b),b),b),Các đối tượng khác,658.783.243,785.329.013,,658783243.0,785329013.0
