row_label_raw,row_label_full,31/12/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,319.051.369.169,-,319.051.369.169,319051369169.0,,319051369169.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,684.100.073.880,8.674.711.267,692.774.785.147,684100073880.0,8674711267.0,692774785147.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,580.197.936.833,1.600.000.000,581.797.936.833,580197936833.0,1600000000.0,581797936833.0
01/01/2021,01/01/2021,01/01/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2021 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,228.678.131.745,-,228.678.131.745,228678131745.0,,228678131745.0
Phải thu khách hàng và phải thu khác,01/01/2021 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,586.555.283.567,8.446.272.092,595.001.555.659,586555283567.0,8446272092.0,595001555659.0
Các khoản đầu tư tài chính,01/01/2021 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,639.447.936.833,1.600.000.000,641.047.936.833,639447936833.0,1600000000.0,641047936833.0
