row_label_raw,row_label_full,Thời hạn,Năm 2021,Năm 2021_1,Năm 2021_2,Năm 2020,Năm 2020_1,Đơn vị tính: VND,numeric__Năm 2021,numeric__Năm 2021_1,numeric__Năm 2021_2,numeric__Năm 2020,numeric__Năm 2020_1,numeric__Đơn vị tính: VND
Thời hạn,Thời hạn,Thời hạn,Tổng khoản thanh toán tiền thuê tài chính,Trả tiền lãi thuê,Trả nợ gốc,Tổng khoản thanh toán tiền thuê tài chính,Trả tiền lãi thuê,Trả nợ gốc,,,,,,
Trên 1 năm đến 5 năm,Thời hạn > Trên 1 năm đến 5 năm,Trên 1 năm đến 5 năm,2.209.202.865,70.619.519,2.138.583.346,2.611.143.819,278.143.827,2.332.999.992,2209202865.0,70619519.0,2138583346.0,2611143819.0,278143827.0,2332999992.0
"e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.","e) Thuyết minh thông tin các khoản vay và nợ thuê tài chính(1) Khoản vay của Phòng giao dịch Ngân hàng chính sách xã hội thành phố Phú Quốc, thời hạn vay 11 tháng kể từ ngày giải ngân món vay đầu tiên, lãi suất khoản vay 0%/năm, mục đích sử dụng vốn vay là trả lương cho người lao động khi phục hồi sản xuất kinh doanh theo chính sách hỗ trợ của chính phủ tại nghị quyết số 68/NQ-CP, khoản vay không có tài sản đảm bảo.(2) Khoản vay Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân theo các hợp đồng thấu chi năm 2021. Mục đích thấu chi: bổ sung vốn lưu động phục vụ hoạt động sản xuất kinh doanh. Công ty cam kết không sử dụng hạn mức thấu chi cho hoạt động đầu tư, kinh doanh cổ phiếu. Hình thức bảo đảm tiền vay bên vay sẽ sử dụng doanh thu từ hoạt động sản xuất, kinh doanh của mình để đảm bảo nghĩa vụ thanh toán nợ vay thấu chi tại Ngân hàng. Bên vay cầm cổ các hợp đồng tiền gửi: số 685/2021/HĐTG.TX-CEO ngày 14/12/2021, số 700/2021/HĐTG.TX-CEO ngày 27/12/2021, số 646/2020/HĐTG.TX-CEO ngày 09/12/2020, do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân phát hành với tổng giá trị 103 tỷ đồng.",,,,,,
