row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty TNHH Kính nổi Việt Nam,Công ty TNHH Kính nổi Việt Nam,Công ty TNHH Kính nổi Việt Nam,Bắc Ninh,"30,00%","30,00%",Sản xuất và kinh doanh kính,,0.3,0.3,
Công ty Cổ phần Viglacera Từ Sơn,Công ty Cổ phần Viglacera Từ Sơn,Công ty Cổ phần Viglacera Từ Sơn,Bắc Ninh,"24,93%","24,93%",Sản xuất và kinh doanh gạch,,0.2493,0.2493,
Công ty Cổ phần Viglacera Hạ Long I,Công ty Cổ phần Viglacera Hạ Long I,Công ty Cổ phần Viglacera Hạ Long I,Quảng Ninh,"26,00%","26,00%",Sản xuất và kinh doanh gạch,,0.26,0.26,
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Hà Nội,"25,00%","25,00%",Kinh doanh xuất nhập khẩu,,0.25,0.25,
Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Đường,Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Đường,Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Đường,Hà Nội,"25,00%","25,00%",Sản xuất và kinh doanh gạch chịu lửa,,0.25,0.25,
Công ty Cổ phần Viglacera Hạ Long II,Công ty Cổ phần Viglacera Hạ Long II,Công ty Cổ phần Viglacera Hạ Long II,Quảng Ninh,"20,19%","40,00%",Sản xuất và kinh doanh gạch,,0.20190000000000002,0.4,
Công ty TNHH Kính Nội Siêu trắng Phú Mỹ,Công ty TNHH Kính Nội Siêu trắng Phú Mỹ,Công ty TNHH Kính Nội Siêu trắng Phú Mỹ,Bà Rịa - Vũng Tàu,"35,00%","35,00%",Sản xuất và kinh doanh kính,,0.35,0.35,
"Công ty Cổ phần Viglacera Đông Triều Công ty SanVig - CTCP (1,4)","Công ty Cổ phần Viglacera Đông Triều Công ty SanVig - CTCP (1,4)","Công ty Cổ phần Viglacera Đông Triều Công ty SanVig - CTCP (1,4)",Quảng Ninh Cộng hòa Cuba,"20,19%","40,00%","Sản xuất và kinh doanh gạch Sản xuất, kinh doanh các sản phẩm gồm sứ, các vật liệu và sản phẩm xây dựng khác",,0.20190000000000002,0.4,
