row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các công ty con,Các công ty con,Các công ty con,Tiền gửiCho vayNhận tiền gửiPhải thu khácPhải trả khác,285.9163.575.000(3.199.424)103.377(42.777),672.6252.853.000(3.570.917)76.870(57.330),,,
Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải trả khác,3.299(287.632)(450)(2.785),2.029(192.503)(450)(1.415),,,
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải thu khácPhải trả khác,101.549(202.971)(20.210)1.051(5.534),71.610(181.253)(19.650)1.167(2.659),,,
