row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các công ty con,Các công ty con,Các công ty con,Thu nhập lãi cho vay/tiền gửi,123.586,95.337,,123586.0,95337.0
Các công ty con,Các công ty con,Các công ty con,Chi phí trả lãi tiền vay/tiền gửi,(38.055),(30.161),,-38055.0,-30161.0
Các công ty con,Các công ty con,Các công ty con,Thu nhập từ hoạt động dịch vụ,14.630,10.776,,14630.0,10776.0
Các công ty con,Các công ty con,Các công ty con,Chi phí hoạt động dịch vụ,(25.408),(13.386),,-25408.0,-13386.0
Các công ty con,Các công ty con,Các công ty con,Chi phí từ hoạt động,,,,,
Các công ty con,Các công ty con > Các công ty con,Các công ty con,kinh doanh ngoại hồi,(4.108),(1.703),,-4108.0,-1703.0
Các công ty con,Các công ty con > Các công ty con,Các công ty con,Thu nhập từ cổ tức,244.815,-,,244815.0,
Các công ty con,Các công ty con > Các công ty con,Các công ty con,Thu nhập từ hoạt động khác,23.382,37.023,,23382.0,37023.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Chi phí trả lãi tiền gửi,(7.302),(5.268),,-7302.0,-5268.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập từ hoạt động dịch vụ,42,46,,42.0,46.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Chi phí hoạt động khác,(5.397),-,,-5397.0,
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thù lao sau thuế của thành viên Hội đồng Quản trị,(24.435),(23.926),,-24435.0,-23926.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thù lao sau thuế của thành viên Ban Kiểm soát,(10.890),(7.975),,-10890.0,-7975.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập sau thuế của thành viên Ban Tổng Giám đốc,(64.483),(53.670),,-64483.0,-53670.0
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập lãi tiền gửi/cho vay,4.826,3.306,,4826.0,3306.0
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Chi phí trả lãi tiền vay/tiền gửi,(8.797),(8.082),,-8797.0,-8082.0
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập từ hoạt động dịch vụ,60,142,,60.0,142.0
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Chi phí hoạt động khác,(2.049),(3.622),,-2049.0,-3622.0
