row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế riêng Triệu đồng,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế riêng Triệu đồng
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,,
EUR,Tại ngày 31 tháng 12 năm 2022 > EUR,EUR,"+2,00%",240,0.02,240.0
EUR,Tại ngày 31 tháng 12 năm 2022 > EUR,EUR,"-2,00%",(240),-0.02,-240.0
USD,Tại ngày 31 tháng 12 năm 2022 > USD,USD,"+2,00%",(18.035),0.02,-18035.0
USD,Tại ngày 31 tháng 12 năm 2022 > USD,USD,"-2,00%",18.035,-0.02,18035.0
SJC,Tại ngày 31 tháng 12 năm 2022 > SJC,SJC,"+5,00%",1.636,0.05,1636.0
SJC,Tại ngày 31 tháng 12 năm 2022 > SJC,SJC,"-5,00%",(1.636),-0.05,-1636.0
