row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,5.849.188,4.378.560,5849188.0,4378560.0
Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,1.169.838,875.712,1169838.0,875712.0
Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác và các khoản đầu tư dài hạn,Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác và các khoản đầu tư dài hạn,Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác và các khoản đầu tư dài hạn,53.908,1.458,53908.0,1458.0
- Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,25.647,25.814,25647.0,25814.0
- Điều chỉnh lỗ đánh giá chênh lệch tỷ giá,- Điều chỉnh lỗ đánh giá chênh lệch tỷ giá,- Điều chỉnh lỗ đánh giá chênh lệch tỷ giá,-,17.914,,17914.0
Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,(51.572),(318),-51572.0,-318.0
- Hoàn nhập dự phòng tài sản Có khác và các khoản đầu tư dài hạn,- Hoàn nhập dự phòng tài sản Có khác và các khoản đầu tư dài hạn,- Hoàn nhập dự phòng tài sản Có khác và các khoản đầu tư dài hạn,(167.200),(46.877),-167200.0,-46877.0
- Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,(331.346),(34.284),-331346.0,-34284.0
Chi phí thuế TNDN ước tính trong nămThuế chuyển nhượng quyền sử dụng đất,Chi phí thuế TNDN ước tính trong nămThuế chuyển nhượng quyền sử dụng đất,Chi phí thuế TNDN ước tính trong nămThuế chuyển nhượng quyền sử dụng đất,699.275,839.419,699275.0,839419.0
Chi phí thuế TNDN ước tính trong nămThuế chuyển nhượng quyền sử dụng đất,Chi phí thuế TNDN ước tính trong nămThuế chuyển nhượng quyền sử dụng đất,Chi phí thuế TNDN ước tính trong nămThuế chuyển nhượng quyền sử dụng đất,331.346,34.284,331346.0,34284.0
Nộp bổ sung thuế TNDN năm trước,Nộp bổ sung thuế TNDN năm trước,Nộp bổ sung thuế TNDN năm trước,22.599,14.451,22599.0,14451.0
Chi phí thuế TNDN hiện hành trong năm,Chi phí thuế TNDN hiện hành trong năm,Chi phí thuế TNDN hiện hành trong năm,1.053.220,888.154,1053220.0,888154.0
