row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,48.005.012,87.020.333,48005012.0,87020333.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,983.192,865.668,983192.0,865668.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.099.574,1.212.732,1099574.0,1212732.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,45.922.246,84.941.933,45922246.0,84941933.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,4.961.354,7.808.917,4961354.0,7808917.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,34.062,23.670,34062.0,23670.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,11.444.527,10.949.604,11444527.0,10949604.0
Cam kết khác,Cam kết khác,Cam kết khác,-,325,,325.0
,,,64.444.955,105.802.849,64444955.0,105802849.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(276.050),(594.154),-276050.0,-594154.0
Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,64.168.905,105.208.695,64168905.0,105208695.0
