row_label_raw,row_label_full,(486.411),(159.998),numeric__(159.998)
(173),(173),(173),(89),-89.0
-,-,-,2.434.950,2434950.0
(11.773),(11.773),(11.773),4.770.149,4770149.0
17.349.871,17.349.871,17.349.871,(7.281.650),-7281650.0
26.166.930,26.166.930,26.166.930,33.448.580,33448580.0
43.516.801,43.516.801,43.516.801,26.166.930,26166930.0
