row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 486.916 > 924.926,Năm trướcTriệu đồng > 392.809 > 435.564,numeric__Năm nayTriệu đồng > 486.916 > 924.926,numeric__Năm trướcTriệu đồng > 392.809 > 435.564
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(517.631),(133.671),-517631.0,-133671.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(183.880),(172.121),-183880.0,-172121.0
Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,(56.231),(35.665),-56231.0,-35665.0
Số cuối năm,Số cuối năm,Số cuối năm,654.100,486.916,654100.0,486916.0
