row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,180.058.632,"42,02",155.685.142,"41,08",180058632.0,42.02,155685142.0,41.08
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,87.427.432,"20,40",80.735.920,"21,31",87427432.0,20.4,80735920.0,21.31
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,79.244.868,"18,49",62.851.554,"16,59",79244868.0,18.49,62851554.0,16.59
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.377.939,"1,02",3.800.943,"1,00",4377939.0,1.02,3800943.0,1.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.590.229,"0,84",3.677.942,"0,97",3590229.0,0.84,3677942.0,0.97
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,2.340.788,"0,55",1.735.686,"0,46",2340788.0,0.55,1735686.0,0.46
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,420.129,"0,10",507.120,"0,13",420129.0,0.1,507120.0,0.13
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,173.165,"0,04",205.438,"0,05",173165.0,0.04,205438.0,0.05
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,161.601,"0,04",350.396,"0,09",161601.0,0.04,350396.0,0.09
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,25.059,"0,01",63.098,"0,02",25059.0,0.01,63098.0,0.02
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",12.271,"0,00",15.494,"0,00",12271.0,0.0,15494.0,0.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,1.978,"0,00",1.725,"0,00",1978.0,0.0,1725.0,0.0
Khác,Khác,Khác,2.283.173,"0,53",1.739.826,"0,46",2283173.0,0.53,1739826.0,0.46
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,248.449.628,"57,98",223.367.416,"58,92",248449628.0,57.98,223367416.0,58.92
,,,428.508.260,"100,00",379.052.558,"100,00",428508260.0,100.0,379052558.0,100.0
