row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,1.517.042,1.056.175,1517042.0,1056175.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,1.109.829,832.350,1109829.0,832350.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,277.489,166.614,277489.0,166614.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,104.603,57.211,104603.0,57211.0
"Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính",25.121,-,25121.0,
Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(494.320),(364.384),-494320.0,-364384.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(457.612),(293.817),-457612.0,-293817.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(36.627),(30.386),-36627.0,-30386.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(81),(5.702),-81.0,-5702.0
"Lỗ từ việc đánh giá ngoại tệ, vàng và các công cụ khác","Lỗ từ việc đánh giá ngoại tệ, vàng và các công cụ khác","Lỗ từ việc đánh giá ngoại tệ, vàng và các công cụ khác",-,(34.479),,-34479.0
,,,1.022.722,691.791,1022722.0,691791.0
