row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,2.402.895,2.338.354,4.741.249,2402895.0,2338354.0,4741249.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,1.071.123,474.570,1.545.693,1071123.0,474570.0,1545693.0
Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,(172.028),(301),(172.329),-172028.0,-301.0,-172329.0
Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,3.301.990,2.812.623,6.114.613,3301990.0,2812623.0,6114613.0
