row_label_raw,row_label_full,col_0,Báo cáo tình hìnhtài chính riêng,Báo cáo tình hìnhtài chính riêng_1,Ảnh hưởng đến Báo cáokết quả hoạt động riêng,Ảnh hưởng đến Báo cáokết quả hoạt động riêng_1,numeric__Báo cáo tình hìnhtài chính riêng,numeric__Báo cáo tình hìnhtài chính riêng_1,numeric__Ảnh hưởng đến Báo cáokết quả hoạt động riêng,numeric__Ảnh hưởng đến Báo cáokết quả hoạt động riêng_1
,,,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,Năm nayTriệu đồng,Năm trướcTriệu đồng,,,,
Tài sản thuế TNDN hoãn lạiDự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,Tài sản thuế TNDN hoãn lạiDự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,Tài sản thuế TNDN hoãn lạiDự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,303.621,382.448,(78.827),(51.571),303621.0,382448.0,-78827.0,-51571.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,1.336,13.897,(12.561),6.948,1336.0,13897.0,-12561.0,6948.0
,,,304.957,396.345,(91.388),(44.623),304957.0,396345.0,-91388.0,-44623.0
Chi phí thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Chi phí thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Chi phí thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Chi phí thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Chi phí thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,(91.388),(44.623),,,-91388.0,-44623.0
