row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,78.612.337,83.963.253,78612337.0,83963253.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,25.143.762,31.371.878,25143762.0,31371878.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,22.027.127,23.880.660,22027127.0,23880660.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,16.435.512,14.191.769,16435512.0,14191769.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,3.661.030,4.384.644,3661030.0,4384644.0
Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyền chiphối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyền chiphối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyền chiphối đối với công ty trong điều lệ của công ty,3.965.539,4.173.125,3965539.0,4173125.0
Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,2.110.547,1.388.775,2110547.0,1388775.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,331.858,357.789,331858.0,357789.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,347.334,247.917,347334.0,247917.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",159.409,189.472,159409.0,189472.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lên cóphần vốn góp của Nhà nước trên 50% vốn điều lệhoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên cóphần vốn góp của Nhà nước trên 50% vốn điều lệhoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên cóphần vốn góp của Nhà nước trên 50% vốn điều lệhoặc Nhà nước giữ quyền chi phối,54.770,66.354,54770.0,66354.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,21.980,91.918,21980.0,91918.0
"Đơn vị hành chính sự nghiệp, Đăng, Đoàn thể vàhiệp hội","Đơn vị hành chính sự nghiệp, Đăng, Đoàn thể vàhiệp hội","Đơn vị hành chính sự nghiệp, Đăng, Đoàn thể vàhiệp hội",14.722,16.879,14722.0,16879.0
Khác,Khác,Khác,4.338.747,3.602.073,4338747.0,3602073.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,371.445.024,337.902.364,371445024.0,337902364.0
,,,450.057.361,421.865.617,450057361.0,421865617.0
