row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",247.907,186.984,247907.0,186984.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,6.562.922,5.734.797,6562922.0,5734797.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,5.968.516,5.132.050,5968516.0,5132050.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,359.096,351.506,359096.0,351506.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,184.033,198.754,184033.0,198754.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,51.277,52.487,51277.0,52487.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.985.899,1.833.310,1985899.0,1833310.0
- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,636.529,599.756,636529.0,599756.0
- Chi phí thuế tài sản,- Chi phí thuế tài sản,- Chi phí thuế tài sản,669.723,622.322,669723.0,622322.0
- Bảo dưỡng và sữa chữa tài sản,- Bảo dưỡng và sữa chữa tài sản,- Bảo dưỡng và sữa chữa tài sản,544.042,520.869,544042.0,520869.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,124.672,79.767,124672.0,79767.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,10.933,10.596,10933.0,10596.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.602.312,1.155.882,1602312.0,1155882.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",711.171,450.745,711171.0,450745.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",226.550,183.318,226550.0,183318.0
"- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan",185.825,179.097,185825.0,179097.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",126.383,84.027,126383.0,84027.0
- Công tác phí,- Công tác phí,- Công tác phí,53.373,20.218,53373.0,20218.0
"- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện",28.345,11.480,28345.0,11480.0
- Chi phí bưu điện và điện thoại,- Chi phí bưu điện và điện thoại,- Chi phí bưu điện và điện thoại,21.933,1.631,21933.0,1631.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,248.732,225.366,248732.0,225366.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,549.398,539.157,549398.0,539157.0
(Hoàn nhập)/Chi phí dự phòng,(Hoàn nhập)/Chi phí dự phòng,(Hoàn nhập)/Chi phí dự phòng,(347.050),(322.635),-347050.0,-322635.0
- Dự phòng giảm giá đầu tư dài hạn,- Dự phòng giảm giá đầu tư dài hạn,- Dự phòng giảm giá đầu tư dài hạn,172.493,(312.008),172493.0,-312008.0
- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,(519.543),(10.627),-519543.0,-10627.0
,,,10.601.388,9.127.495,10601388.0,9127495.0
