row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,2022 VND > 5.389.480.938.904 > 6.192.497.034.229,2021 VND > (4.415.275.499.622) > 10.611.737.373.774,numeric__Mã số > 50 > 60,numeric__2022 VND > 5.389.480.938.904 > 6.192.497.034.229,numeric__2021 VND > (4.415.275.499.622) > 10.611.737.373.774
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,24.050.953.565,(3.964.839.923),61.0,24050953565.0,-3964839923.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),70,11.606.028.926.698,6.192.497.034.229,70.0,11606028926698.0,6192497034229.0
