row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,1/1/2022,1/1/2022_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__1/1/2022,numeric__1/1/2022_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,3.795.789.550.782,(3.754.169.319),2.250.829.806.855,(70.023.954.289),3795789550782.0,-3754169319.0,2250829806855.0,-70023954289.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,1.062.962.716.287,(4.034.739.174),997.379.070.090,(2.744.987.848),1062962716287.0,-4034739174.0,997379070090.0,-2744987848.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,41.508.492.099,-,61.249.396.934,-,41508492099.0,,61249396934.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,160.208.535.691,-,181.847.245.097,-,160208535691.0,,181847245097.0,
Thành phẩm,Thành phẩm,Thành phẩm,388.839.103.921,(1.548.693.653),406.177.535.509,(2.449.587.697),388839103921.0,-1548693653.0,406177535509.0,-2449587697.0
Hàng hóa,Hàng hóa,Hàng hóa,11.844.697.041.826,(59.625.953.143),9.475.203.974.433,(148.459.930.875),11844697041826.0,-59625953143.0,9475203974433.0,-148459930875.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,16.071.189,-,6.601.021.476,-,16071189.0,,6601021476.0,
Hàng hóa bắt động sản,Hàng hóa bắt động sản,Hàng hóa bắt động sản,7.315.249.940,-,7.486.720.013,-,7315249940.0,,7486720013.0,
,,,17.301.336.761.735,(68.963.555.289),13.386.774.770.407,(223.678.460.709),17301336761735.0,-68963555289.0,13386774770407.0,-223678460709.0
