row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,87.167.853.777,126.356.370.981,(187.988.262.801),25.535.961.957,87167853777.0,126356370981.0,-187988262801.0,25535961957.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),19.002.307.090,85.389.054.190,(53.249.927.502),51.141.433.778,19002307090.0,85389054190.0,-53249927502.0,51141433778.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.332.570.540,2.333.114.506,(2.910.311.830),755.373.216,1332570540.0,2333114506.0,-2910311830.0,755373216.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,328.553.251,(328.553.251),-,,328553251.0,-328553251.0,
Cộng,Cộng,Cộng,107.502.731.407,214.407.092.928,(244.477.055.384),77.432.768.951,107502731407.0,214407092928.0,-244477055384.0,77432768951.0
