row_label_raw,row_label_full,col_0,Số cuối năm > Thời gian quá hạn,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Thời gian quá hạn,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Thời gian quá hạn,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Thời gian quá hạn,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Các bên liên quan,Các bên liên quan,Các bên liên quan,,-,-,,123.758.942.800,123.758.942.800,,,,,123758942800.0,123758942800.0
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,,,,,,,,,,,,
Phát triển Đô thị,Phát triển Đô thị,Phát triển Đô thị,,,,,,,,,,,,
Phải thu tiền bán,Phải thu tiền bán,Phải thu tiền bán,Từ 01 đến 02,,,Từ 01 đến 02,,,,,,,,
bắt động sản,Phải thu tiền bán > bắt động sản,bắt động sản,năm,-,-,năm,54.586.314.000,54.586.314.000,,,,,54586314000.0,54586314000.0
,,,Từ 02 đến 03,,,Từ 02 đến 03,,,,,,,,
,,,năm,-,-,năm,69.172.628.800,69.172.628.800,,,,,69172628800.0,69172628800.0
Các tổ chức và cá nhân khác,Phải thu tiền bán > Các tổ chức và cá nhân khác,Các tổ chức và cá nhân khác,,411.472.420.163,411.472.420.163,,488.267.942.889,488.267.942.889,,411472420163.0,411472420163.0,,488267942889.0,488267942889.0
Phải thu các tổ chức và cá nhân khác,Phải thu các tổ chức và cá nhân khác,Phải thu các tổ chức và cá nhân khác,,,,,,,,,,,,
