row_label_raw,row_label_full,Số đầu năm,Nguyên giá > 217.063.247.658,Hao mòn lũy kế > 25.683.035.118,Giá trị còn lại > 191.380.212.540,numeric__Nguyên giá > 217.063.247.658,numeric__Hao mòn lũy kế > 25.683.035.118,numeric__Giá trị còn lại > 191.380.212.540
Kết chuyển từ hàng tồn kho(*),Kết chuyển từ hàng tồn kho(*),Kết chuyển từ hàng tồn kho(*),168.123.901.658,,,168123901658.0,,
Khấu hao trong năm,Khấu hao trong năm,Khấu hao trong năm,,5.514.391.728,,,5514391728.0,
Số cuối năm,Số cuối năm,Số cuối năm,385.187.149.316,31.197.426.846,353.989.722.470,385187149316.0,31197426846.0,353989722470.0
