row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2019,31/12/2019_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2019,numeric__31/12/2019_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, làm nghiệp và thủy sản","Nông, làm nghiệp và thủy sản","Nông, làm nghiệp và thủy sản",3.217.038,"1,08",3.320.783,"1,33",3217038.0,1.08,3320783.0,1.33
Khai khoáng,Khai khoáng,Khai khoáng,3.987.481,"1,34",3.837.122,"1,53",3987481.0,1.34,3837122.0,1.53
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",45.483.439,"15,25",38.783.944,"15,49",45483439.0,15.25,38783944.0,15.49
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",19.633.300,"6,58",10.000.983,"4,00",19633300.0,6.58,10000983.0,4.0
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",739.723,"0,25",724.777,"0,29",739723.0,0.25,724777.0,0.29
Xây dựng,Xây dựng,Xây dựng,18.157.881,"6,09",19.403.393,"7,75",18157881.0,6.09,19403393.0,7.75
"Bán buôn, bán lẻ, sửa chữa ở tô, xe máy","Bán buôn, bán lẻ, sửa chữa ở tô, xe máy","Bán buôn, bán lẻ, sửa chữa ở tô, xe máy",63.676.131,"21,35",56.817.785,"22,70",63676131.0,21.35,56817785.0,22.7
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,7.850.007,"2,63",7.810.083,"3,12",7850007.0,2.63,7810083.0,3.12
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",8.658.188,"2,90",7.780.639,"3,11",8658188.0,2.9,7780639.0,3.11
Thông tin và truyền thống,Thông tin và truyền thống,Thông tin và truyền thống,1.605.415,"0,54",2.598.729,"1,04",1605415.0,0.54,2598729.0,1.04
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",1.121.837,"0,38",842.569,"0,34",1121837.0,0.38,842569.0,0.34
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,9.395.157,"3,15",5.356.894,"2,14",9395157.0,3.15,5356894.0,2.14
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",437.012,"0,15",311.581,"0,12",437012.0,0.15,311581.0,0.12
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,421.668,"0,14",894.466,"0,36",421668.0,0.14,894466.0,0.36
Giáo dục và đảo tạo,Giáo dục và đảo tạo,Giáo dục và đảo tạo,907.843,"0,30",1.131.384,"0,45",907843.0,0.3,1131384.0,0.45
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,2.539.758,"0,85",1.479.427,"0,59",2539758.0,0.85,1479427.0,0.59
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",3.438.418,"1,15",2.721.923,"1,09",3438418.0,1.15,2721923.0,1.09
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,67.740,"0,02",53.874,"0,02",67740.0,0.02,53874.0,0.02
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,99.491.355,"33,35",80.257.860,"32,05",99491355.0,33.35,80257860.0,32.05
Cho vay tại chi nhánh nước ngoài,Cho vay tại chi nhánh nước ngoài,Cho vay tại chi nhánh nước ngoài,3.344.252,"1,12",3.513.008,"1,41",3344252.0,1.12,3513008.0,1.41
Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,4.123.340,"1,38",2.689.399,"1,07",4123340.0,1.38,2689399.0,1.07
,,,298.296.983,"100,00",250.330.623,100,298296983.0,100.0,250330623.0,100.0
