row_label_raw,row_label_full,Khoản mục biến động lớn,Giá trị triệu VND,numeric__Giá trị triệu VND
Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,2.277.798,2277798.0
Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,389.716,389716.0
Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,138.331,138331.0
"Tăng lãi thuần từ mua bán chứng khoán kinh doanh, chứng khoán đầu tư và đầu tư dài hạn","Tăng lãi thuần từ mua bán chứng khoán kinh doanh, chứng khoán đầu tư và đầu tư dài hạn","Tăng lãi thuần từ mua bán chứng khoán kinh doanh, chứng khoán đầu tư và đầu tư dài hạn",311.444,311444.0
Giảm lãi thuần từ hoạt động khác,Giảm lãi thuần từ hoạt động khác,Giảm lãi thuần từ hoạt động khác,(419.848),-419848.0
"Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần",14.284,14284.0
Tăng chi phí hoạt động,Tăng chi phí hoạt động,Tăng chi phí hoạt động,(831.751),-831751.0
Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,(1.227.817),-1227817.0
,,,652.157,652157.0
