row_label_raw,row_label_full,Lợi thể thương mại (Thuyết minh số 18),31/12/2020triệu đồng > 47.613,31/12/2019triệu đồng > 57.135,numeric__31/12/2020triệu đồng > 47.613,numeric__31/12/2019triệu đồng > 57.135
Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,1.347.072,1.026.563,1347072.0,1026563.0
Tải sản xiết nợ chờ xử lý,Tải sản xiết nợ chờ xử lý,Tải sản xiết nợ chờ xử lý,2.382,402.382,2382.0,402382.0
Hàng hóa bất động sản của công ty con,Hàng hóa bất động sản của công ty con,Hàng hóa bất động sản của công ty con,266.263,265.620,266263.0,265620.0
Phải thu về hoạt động ủy thác đầu tư,Phải thu về hoạt động ủy thác đầu tư,Phải thu về hoạt động ủy thác đầu tư,580.412,689.300,580412.0,689300.0
Tải sản có khác,Tải sản có khác,Tải sản có khác,36.482,34.062,36482.0,34062.0
,,,2.280.224,2.475.062,2280224.0,2475062.0
