row_label_raw,row_label_full,Thu nhập lãi tiền vay,9.141,18.126,numeric__9.141,numeric__18.126
Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,(711.227),(692.349),-711227.0,-692349.0
Giải ngân tiền vay MB,Giải ngân tiền vay MB,Giải ngân tiền vay MB,-,721,,721.0
Thu nợ gốc tiền vay MB,Thu nợ gốc tiền vay MB,Thu nợ gốc tiền vay MB,(165.312),(79.261),-165312.0,-79261.0
