row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Phát sinh trong năm,Phát sinh trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải thu triệu đồng,Phải trả triệu đồng,Phát sinh tăng triệu đồng,Phát sinh giảm triệu đồng,Phải thu triệu đồng,Phải trả triệu đồng,,,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,(5.354),56.401,451.887,(458.254),(28.432),73.112,-5354.0,56401.0,451887.0,-458254.0,-28432.0,73112.0
Thuế TNDN hiện hành,Thuế TNDN hiện hành,Thuế TNDN hiện hành,-,495.839,2.085.406,(2.037.888),-,543.357,,495839.0,2085406.0,-2037888.0,,543357.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,74.600,863.246,(839.848),-,97.998,,74600.0,863246.0,-839848.0,,97998.0
,,,(5.354),626.840,3.400.539,(3.335.990),(28.432),714.467,-5354.0,626840.0,3400539.0,-3335990.0,-28432.0,714467.0
