row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2020,Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2020,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2020,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2020,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2020
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,10.348.397,10.339.860,(10.312.953),26.907,10348397.0,10339860.0,-10312953.0,26907.0
Giao dịch hoàn đối,Giao dịch hoàn đối,Giao dịch hoàn đối,152.877.558,152.786.700,(152.776.501),10.199,152877558.0,152786700.0,-152776501.0,10199.0
,,,163.225.955,163.126.560,(163.089.454),37.106,163225955.0,163126560.0,-163089454.0,37106.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2019 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,9.798.704,9.796.836,(9.800.991),(4.155),9798704.0,9796836.0,-9800991.0,-4155.0
Giao dịch hoàn đối,Tại ngày 31 tháng 12 năm 2019 > Giao dịch hoàn đối,Giao dịch hoàn đối,93.606.713,93.588.277,(93.569.286),18.991,93606713.0,93588277.0,-93569286.0,18991.0
,,,103.405.417,103.385.113,(103.370.277),14.836,103405417.0,103385113.0,-103370277.0,14836.0
