row_label_raw,row_label_full,col_0,Tài chính ngân hàng triệu đồng,Chứng khoán – Quản lý quỹ triệu đồng,Bảo hiểm triệu đồng,Khai thác nợ - Quản lý tài sản triệu đồng,Loại trừ triệu đồng,Tổng cộng triệu đồng,numeric__Tài chính ngân hàng triệu đồng,numeric__Chứng khoán – Quản lý quỹ triệu đồng,numeric__Bảo hiểm triệu đồng,numeric__Khai thác nợ - Quản lý tài sản triệu đồng,numeric__Loại trừ triệu đồng,numeric__Tổng cộng triệu đồng
III. Tài sản,III. Tài sản,III. Tài sản,491.465.182,7.506.289,9.617.117,1.214.396,(14.820.822),494.982.162,491465182.0,7506289.0,9617117.0,1214396.0,-14820822.0,494982162.0
1. Tiền mặt,1. Tiền mặt,1. Tiền mặt,3.108.249,352,514,115,-,3.109.230,3108249.0,352.0,514.0,115.0,,3109230.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,3.981.953,58.457,226.717,43.792,-,4.310.919,3981953.0,58457.0,226717.0,43792.0,,4310919.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,484.374.980,7.447.480,9.389.886,1.170.489,(14.820.822),487.562.013,484374980.0,7447480.0,9389886.0,1170489.0,-14820822.0,487562013.0
IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,443.320.932,5.008.207,6.569.629,382.472,(10.398.573),444.882.667,443320932.0,5008207.0,6569629.0,382472.0,-10398573.0,444882667.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,420.333.776,2.385.035,-,-,(9.735.698),412.983.113,420333776.0,2385035.0,,,-9735698.0,412983113.0
2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,1.385.381,19.866,137.071,45.320,-,1.587.638,1385381.0,19866.0,137071.0,45320.0,,1587638.0
3. Nợ phải trả khác,3. Nợ phải trả khác,3. Nợ phải trả khác,21.601.775,2.603.306,6.432.558,337.152,(662.875),30.311.916,21601775.0,2603306.0,6432558.0,337152.0,-662875.0,30311916.0
