row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2019,31/12/2019_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2019,numeric__31/12/2019_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,25.290.160,"8,48",15.082.508,"6,03",25290160.0,8.48,15082508.0,6.03
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,5.715.191,"1,92",6.930.066,"2,77",5715191.0,1.92,6930066.0,2.77
Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,653.232,"0,22",389.523,"0,16",653232.0,0.22,389523.0,0.16
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,50.436.083,"16,91",45.978.538,"18,36",50436083.0,16.91,45978538.0,18.36
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,4.433.211,"1,49",5.935.532,"2,37",4433211.0,1.49,5935532.0,2.37
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,64.749.596,"21,71",61.087.645,"24,40",64749596.0,21.71,61087645.0,24.4
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,8.266.322,"2,77",7.063.750,"2,82",8266322.0,2.77,7063750.0,2.82
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,120.253,"0,04",195.772,"0,08",120253.0,0.04,195772.0,0.08
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",130.928.521,"43,88",101.303.787,"40,47",130928521.0,43.88,101303787.0,40.47
"Dịch vụ hành chính sự nghiệp, Đăng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đăng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đăng, đoàn thể và hiệp hội",34.581,"0,01",40.151,"0,02",34581.0,0.01,40151.0,0.02
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,202.241,"0,07",120.944,"0,04",202241.0,0.07,120944.0,0.04
Cho vay tai chi nhánh nước ngoài,Cho vay tai chi nhánh nước ngoài,Cho vay tai chi nhánh nước ngoài,3.344.252,"1,12",3.513.008,"1,41",3344252.0,1.12,3513008.0,1.41
Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,4.123.340,"1,38",2.689.399,"1,07",4123340.0,1.38,2689399.0,1.07
,,,298.296.983,"100,00",250.330.623,100,298296983.0,100.0,250330623.0,100.0
