row_label_raw,row_label_full,col_0,Miền Bắc triệu đồng,Miền Trung triệu đồng,Miền Nam triệu đồng,Nước ngoài triệu đồng,Loại trừ triệu đồng,Tổng cộng triệu đồng,numeric__Miền Bắc triệu đồng,numeric__Miền Trung triệu đồng,numeric__Miền Nam triệu đồng,numeric__Nước ngoài triệu đồng,numeric__Loại trừ triệu đồng,numeric__Tổng cộng triệu đồng
III. Tài sản,III. Tài sản,III. Tài sản,353.682.856,34.965.617,116.408.585,4.745.926,(14.820.822),494.982.162,353682856.0,34965617.0,116408585.0,4745926.0,-14820822.0,494982162.0
1. Tiền mật,1. Tiền mật,1. Tiền mật,1.756.631,334.147,939.604,78.848,-,3.109.230,1756631.0,334147.0,939604.0,78848.0,,3109230.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,4.206.622,24.006,70.028,10.263,-,4.310.919,4206622.0,24006.0,70028.0,10263.0,,4310919.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,347.719.603,34.607.464,115.398.953,4.656.815,(14.820.822),487.562.013,347719603.0,34607464.0,115398953.0,4656815.0,-14820822.0,487562013.0
IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,364.911.820,17.403.468,70.499.389,2.466.563,(10.398.573),444.882.667,364911820.0,17403468.0,70499389.0,2466563.0,-10398573.0,444882667.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,335.851.939,17.140.110,67.301.564,2.425.198,(9.735.698),412.983.113,335851939.0,17140110.0,67301564.0,2425198.0,-9735698.0,412983113.0
2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,1.579.557,15,37,8.029,-,1.587.638,1579557.0,15.0,37.0,8029.0,,1587638.0
3. Nợ phải trả khác,3. Nợ phải trả khác,3. Nợ phải trả khác,27.480.324,263.343,3.197.788,33.336,(662.875),30.311.916,27480324.0,263343.0,3197788.0,33336.0,-662875.0,30311916.0
