row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019(trình bày lại),numeric__Năm 2020,numeric__Năm 2019(trình bày lại)
Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông(triệu đồng),8.262.659,7.822.773,8262659.0,7822773.0
Điều chính giám do trích quỹ khen thưởng phúc lợi vàthường nhân viên (triệu đồng),Điều chính giám do trích quỹ khen thưởng phúc lợi vàthường nhân viên (triệu đồng),Điều chính giám do trích quỹ khen thưởng phúc lợi vàthường nhân viên (triệu đồng),-,(484.703),,-484703.0
Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu (*),Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu (*),Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu (*),8.262.659,7.338.070,8262659.0,7338070.0
Số lượng bình quân gia quyền cổ phiếu phổ thông,Số lượng bình quân gia quyền cổ phiếu phổ thông,Số lượng bình quân gia quyền cổ phiếu phổ thông,2.760.548.061,2.660.721.332,2760548061.0,2660721332.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),2.993,2.758,2993.0,2758.0
