row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,91.619.893.358,5.861.046.890,91619893358.0,5861046890.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(832.241.000),(832.241.000),-832241000.0,-832241000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,90.787.652.358,5.028.805.890,90787652358.0,5028805890.0
