row_label_raw,row_label_full,Đơn vị tính: VND,Đơn vị tính: VND_1,numeric__Đơn vị tính: VND_1
Kỳ hạn trả gốc và lãi,Kỳ hạn trả gốc và lãi,Kỳ hạn trả gốc và lãi,Tài sản đảm bảo,
Gốc vay trả 6 tháng một lần kể từ ngày nhận nợ. Ngày trả nợ cuối cùng là ngày 1 tháng 12 năm 2022; Lãi vay trả 3 tháng một lần.,Gốc vay trả 6 tháng một lần kể từ ngày nhận nợ. Ngày trả nợ cuối cùng là ngày 1 tháng 12 năm 2022; Lãi vay trả 3 tháng một lần.,Gốc vay trả 6 tháng một lần kể từ ngày nhận nợ. Ngày trả nợ cuối cùng là ngày 1 tháng 12 năm 2022; Lãi vay trả 3 tháng một lần.,Toàn bộ tài sản hình thành trong tương lai bao gồm quyền sử dụng đất và tài sản trên đất của Khu đồ thị Phúc Ninh quy mô 22 ha.,
Gốc vay trả 6 tháng một lần kể từ ngày nhận nợ. Ngày trả nợ cuối cùng là ngày 29 tháng 11 năm 2022; Lãi vay trả 3 tháng 1 lần vào ngày 25.,Gốc vay trả 6 tháng một lần kể từ ngày nhận nợ. Ngày trả nợ cuối cùng là ngày 29 tháng 11 năm 2022; Lãi vay trả 3 tháng 1 lần vào ngày 25.,Gốc vay trả 6 tháng một lần kể từ ngày nhận nợ. Ngày trả nợ cuối cùng là ngày 29 tháng 11 năm 2022; Lãi vay trả 3 tháng 1 lần vào ngày 25.,"Toàn bộ tài sản hình thành từ chi phí đầu tư mà Công ty đã đầu tư và sẽ đầu tư trong tương lai vào 100 ha giai đoạn 1 Khu công nghiệp Nam Sơn – Hạp Lĩnh và các quyền tài sản phát sinh từ các hợp đồng kinh tế phát sinh từ các giao dịch nhằm kinh doanh cơ sở hạ tầng, đất và tài sản gắn liền với đất của 100 ha giai đoạn 1 Khu công nghiệp Nam Sơn – Hạp Lĩnh.",
"Ngày trả nợ cuối cùng là ngày 30 tháng 7 năm 2026; Gốc trả 6 tháng 1 lần, lãi vay trả 3 tháng 1 lần vào ngày 25.","Ngày trả nợ cuối cùng là ngày 30 tháng 7 năm 2026; Gốc trả 6 tháng 1 lần, lãi vay trả 3 tháng 1 lần vào ngày 25.","Ngày trả nợ cuối cùng là ngày 30 tháng 7 năm 2026; Gốc trả 6 tháng 1 lần, lãi vay trả 3 tháng 1 lần vào ngày 25.","Toàn bộ máy móc thiết bị, công cụ dụng cụ, động sản, phương tiện vận tải và máy móc thiết bị khác hình thành trong tương lai phục vụ cho Dự án Nhà máy xử lý nước sạch công suất 19.000m3 tại khu Nam Sơn Hạp Lĩnh và toàn bộ lợi tức, các khoản phải thu được từ việc kinh doanh... gắn liền với đất hoặc từ việc đầu tư kinh doanh, khai thác, quản phí, phát triển dự án Nhà máy xử lý nước sạch công suất 19.000m3.",
