row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Cho vay,1.292.264.000.000,200.000.000.000,,1292264000000.0,200000000000.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Lãi cho vay,65.032.197.425,9.101.369.863,,65032197425.0,9101369863.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Thu hồi tiền cho vay,260.858.000.000,311.000.000.000,,260858000000.0,311000000000.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Chi phí lãi vay phải trả,36.803.731.258,21.273.622.607,,36803731258.0,21273622607.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Phải thu từ hợp đồng hợp tác kinh doanh,225.000.000.000,-,,225000000000.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Lãi vay phải thu từ hợp đồng hợp tác kinh doanh,2.268.493.151,-,,2268493151.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Doanh thu cho thuê xe,560.606.064,560.606.064,,560606064.0,560606064.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Trả lãi vay,29.547.893.577,-,,29547893577.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Thu lãi cho vay,32.327.522.410,-,,32327522410.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Công ty Cổ phần Khu công nghiệp Sài Gòn - Hải Phòng,Cấn trừ công nợ phải thu lãi cho vay và lãi đi vay,16.197.425.095,-,,16197425095.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Cho vay,828.000.000.000,200.000.000.000,,828000000000.0,200000000000.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Lãi cho vay,37.368.331.113,9.101.369.863,,37368331113.0,9101369863.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Góp vốn theo hợp đồng hợp tác kinh doanh,-,224.000.000.000,,,224000000000.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Thu hồi vốn góp hợp tác kinh doanh,224.000.000.000,-,,224000000000.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Lãi phải thu từ hợp đồng hợp tác kinh doanh,12.616.276.320,15.143.013.698,,12616276320.0,15143013698.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Lãi hợp đồng hợp tác kinh doanh đã thu,27.759.290.018,-,,27759290018.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Thu hồi cho vay,1.028.000.000.000,1.029.000.000.000,,1028000000000.0,1029000000000.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Chi phí lãi vay phải trả,103.694.906.115,55.823.446.562,,103694906115.0,55823446562.0
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Đi vay,849.663.636.364,-,,849663636364.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Cấn trừ công nợ phải thu lãi cho vay và lãi đi vay,35.693.150.684,-,,35693150684.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Trả lãi vay,76.553.357.091,-,,76553357091.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Thu lãi cho vay,25.919.563.990,-,,25919563990.0,
Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Công ty Cổ phần Khu công nghiệp Sài Gòn - Bắc Giang,Trả nợ gốc vay,1.121.270.710.252,-,,1121270710252.0,
