row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Công ty Cổ phần Xây dựng Phục Hưng Holdings,Công ty Cổ phần Xây dựng Phục Hưng Holdings,Công ty Cổ phần Xây dựng Phục Hưng Holdings,22.474.163.008,-,22474163008.0,
Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,17.945.219.000,22.490.342.800,17945219000.0,22490342800.0
Công ty Cổ phần Kinh doanh Bắt động sản HP Land,Công ty Cổ phần Kinh doanh Bắt động sản HP Land,Công ty Cổ phần Kinh doanh Bắt động sản HP Land,13.019.970.115,13.019.970.115,13019970115.0,13019970115.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,37.644.315.300,36.468.787.271,37644315300.0,36468787271.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,91.083.667.423,71.979.100.186,91083667423.0,71979100186.0
