row_label_raw,row_label_full,Công ty TNHH SLP Park Nam Sơn Hạp Lĩnh (i) > Công ty TNHH Công nghệ Kỹ thuật cao Hi- P Việt Nam (i),Số cuối năm > 180.083.916.831 > 172.313.059.320,Đơn vị tính: VND > Số đầu năm > -,numeric__Số cuối năm > 180.083.916.831 > 172.313.059.320,numeric__Đơn vị tính: VND > Số đầu năm > -
Công ty Cổ phần Phát triển Công nghiệp Kim Tín Bắc Ninh (i),Công ty Cổ phần Phát triển Công nghiệp Kim Tín Bắc Ninh (i),Công ty Cổ phần Phát triển Công nghiệp Kim Tín Bắc Ninh (i),79.928.650.000,-,79928650000.0,
Công ty Cổ phần Dịch vụ Kinh Bắc (ii),Công ty Cổ phần Dịch vụ Kinh Bắc (ii),Công ty Cổ phần Dịch vụ Kinh Bắc (ii),47.897.423.588,-,47897423588.0,
Công ty TNHH Sản xuất Thương mại Dịch vụ Linh kiện điện tử Agnes (ii),Công ty TNHH Sản xuất Thương mại Dịch vụ Linh kiện điện tử Agnes (ii),Công ty TNHH Sản xuất Thương mại Dịch vụ Linh kiện điện tử Agnes (ii),66.000.000.000,-,66000000000.0,
Công ty Cổ phần Đầu tư Sài Gòn (iii),Công ty Cổ phần Đầu tư Sài Gòn (iii),Công ty Cổ phần Đầu tư Sài Gòn (iii),104.130.000.000,104.130.000.000,104130000000.0,104130000000.0
Phải thu khách hàng mua nhà Khu đô thị Phúc Ninh,Phải thu khách hàng mua nhà Khu đô thị Phúc Ninh,Phải thu khách hàng mua nhà Khu đô thị Phúc Ninh,5.876.437.900,16.041.964.181,5876437900.0,16041964181.0
Phải thu từ các khách hàng khác,Phải thu từ các khách hàng khác,Phải thu từ các khách hàng khác,26.068.853.228,26.642.517.295,26068853228.0,26642517295.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,682.298.340.867,146.814.481.476,682298340867.0,146814481476.0
Dự phòng phải thu khách hàng ngắn hạn khó đòi,Dự phòng phải thu khách hàng ngắn hạn khó đòi,Dự phòng phải thu khách hàng ngắn hạn khó đòi,6.833.980.650,6.833.980.650,6833980650.0,6833980650.0
