row_label_raw,row_label_full,col_0,Thuyết minh,Tỷ lệ vốn góp,Số cuối năm > Số cổ phiếu,Số cuối năm > Giá trị ghi số (VND),Số đầu năm > Số cổ phiếu,Số đầu năm > Giá trị ghi số (VND),numeric__Thuyết minh,numeric__Tỷ lệ vốn góp,numeric__Số cuối năm > Số cổ phiếu,numeric__Số cuối năm > Giá trị ghi số (VND),numeric__Số đầu năm > Số cổ phiếu,numeric__Số đầu năm > Giá trị ghi số (VND)
Công ty Cổ phầnCông nghệ Viễnthống Sài Gòn,Công ty Cổ phầnCông nghệ Viễnthống Sài Gòn,Công ty Cổ phầnCông nghệ Viễnthống Sài Gòn,(i),"21,48%",15.896.923,423.492.661.074,15.896.923,423.492.661.074,,0.2148,15896923.0,423492661074.0,15896923.0,423492661074.0
Công ty Cổ phầnScanviwood,Công ty Cổ phầnScanviwood,Công ty Cổ phầnScanviwood,(ii),34%,1.077.528,7.204.600.000,1.077.528,7.204.600.000,,0.34,1077528.0,7204600000.0,1077528.0,7204600000.0
Công ty Cổ phầnKhu công nghiệpSài Gòn - Nhơn Hội,Công ty Cổ phầnKhu công nghiệpSài Gòn - Nhơn Hội,Công ty Cổ phầnKhu công nghiệpSài Gòn - Nhơn Hội,(iii),"35,35%",12.000.000,120.000.000.000,-,-,,0.35350000000000004,12000000.0,120000000000.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,,550.697.261.074,,430.697.261.074,,,,550697261074.0,,430697261074.0
Dự phòng giảm giáđầu tư vào công tyliên kết,Dự phòng giảm giáđầu tư vào công tyliên kết,Dự phòng giảm giáđầu tư vào công tyliên kết,,,,(7.204.600.000),,(326.254.836.964),,,,-7204600000.0,,-326254836964.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,,,,543.492.661.074,,104.442.424.110,,,,543492661074.0,,104442424110.0
