row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn đất và cơ sở hạ tầng cho thuê dài hạn,Giá vốn đất và cơ sở hạ tầng cho thuê dài hạn,Giá vốn đất và cơ sở hạ tầng cho thuê dài hạn,352.445.007.747,20.163.939.070,352445007747.0,20163939070.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,38.632.545.585,-,38632545585.0,
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,75.331.712.617,70.653.313.780,75331712617.0,70653313780.0
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",22.977.803.492,24.431.433.488,22977803492.0,24431433488.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,-,4.949.567.222,,4949567222.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,489.387.069.441,120.198.253.560,489387069441.0,120198253560.0
