row_label_raw,row_label_full,Tên,Chức vụ,Năm nay,Năm nay_1,Năm nay_2,Năm nay_3,Năm trước,Năm trước_1,Năm trước_2,Năm trước_3,numeric__Chức vụ,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm nay_2,numeric__Năm nay_3,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2,numeric__Năm trước_3
Tên,Tên,Tên,Chức vụ,Thù lao của Hội đồng Quản trị,Tổng thu nhập của Ban Tổng Giám đốc,Tổng thuế thu nhập cá nhận phải nộp,Tổng cộng,Thù lao của Hội đồng Quản trị,Tổng thu nhập của Ban Tổng Giám đốc,Tổng thuế thu nhập cá nhận phải nộp,Tổng cộng,,,,,,,,,
Bà Nguyễn Thị Thu Hương,Tên > Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,"Tổng Giám đốc, Thành viên Hội đồng Quản trị",100.000.000,5.835.434.000,2.857.787.700,8.793.221.700,100.000.000,6.408.151.000,3.166.174.000,9.674.325.000,,100000000.0,5835434000.0,2857787700.0,8793221700.0,100000000.0,6408151000.0,3166174000.0,9674325000.0
Ông Nguyễn Vĩnh Thọ,Tên > Ông Nguyễn Vĩnh Thọ,Ông Nguyễn Vĩnh Thọ,Thành viên Hội đồng Quản trị,340.000.000,-,37.777.776,377.777.776,580.000.000,-,64.444.444,644.444.444,,340000000.0,,37777776.0,377777776.0,580000000.0,,64444444.0,644444444.0
Ông Huỳnh Phát,Tên > Ông Huỳnh Phát,Ông Huỳnh Phát,Thành viên Hội đồng Quản trị,100.000.000,-,11.111.111,111.111.111,100.000.000,-,11.111.111,111.111.111,,100000000.0,,11111111.0,111111111.0,100000000.0,,11111111.0,111111111.0
Ông Phan Anh Dũng,Tên > Ông Phan Anh Dũng,Ông Phan Anh Dũng,Phó Tổng Giám đốc,-,1.458.834.000,532.602.950,1.991.436.950,-,1.611.459.000,614.786.000,2.226.245.000,,,1458834000.0,532602950.0,1991436950.0,,1611459000.0,614786000.0,2226245000.0
Ông Phạm Phúc Hiếu,Tên > Ông Phạm Phúc Hiếu,Ông Phạm Phúc Hiếu,"Phó Tổng Giám đốc kiểm Kế toán trưởng, Thành viên Hội đồng Quản trị",100.000.000,2.100.500.000,931.961.300,3.132.461.300,100.000.000,2.307.150.000,1.043.235.000,3.450.385.000,,100000000.0,2100500000.0,931961300.0,3132461300.0,100000000.0,2307150000.0,1043235000.0,3450385000.0
Bà Nguyễn Mỹ Ngọc,Tên > Bà Nguyễn Mỹ Ngọc,Bà Nguyễn Mỹ Ngọc,Phó Tổng Giám đốc,-,1.628.142.000,623.768.500,2.251.910.500,-,1.784.218.000,707.810.000,2.492.028.000,,,1628142000.0,623768500.0,2251910500.0,,1784218000.0,707810000.0,2492028000.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,640.000.000,11.022.910.000,4.995.009.337,16.657.919.337,880.000.000,12.110.978.000,5.607.560.555,18.598.538.555,,640000000.0,11022910000.0,4995009337.0,16657919337.0,880000000.0,12110978000.0,5607560555.0,18598538555.0
