row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,7.575.682,3.432.900,7575682.0,3432900.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp",673.727.040,1.051.372.443,673727040.0,1051372443.0
Lãi trái phiếu chuyển đổi phải trả,Lãi trái phiếu chuyển đổi phải trả,Lãi trái phiếu chuyển đổi phải trả,1.445.184.450,1.538.316.450,1445184450.0,1538316450.0
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,74.608.231.551,117.910.771.152,74608231551.0,117910771152.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,919.944.792,1.303.163.899,919944792.0,1303163899.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",14.892.728.340,-,14892728340.0,
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",20.584.767.781,766.819.710,20584767781.0,766819710.0
- Công ty TNHH Indochina Gateway,- Công ty TNHH Indochina Gateway,- Công ty TNHH Indochina Gateway,6.923.655.000,-,6923655000.0,
- Phải trả khác,- Phải trả khác,- Phải trả khác,13.661.112.781,766.819.710,13661112781.0,766819710.0
Cộng,Cộng,Cộng,113.132.159.636,122.573.876.554,113132159636.0,122573876554.0
