row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2015,01/01/2015,numeric__Mối quan hệ,numeric__31/12/2015,numeric__01/01/2015
Công ty CP ĐT&PT Điện Năng Đức Long,Công ty CP ĐT&PT Điện Năng Đức Long,Công ty CP ĐT&PT Điện Năng Đức Long,Công ty nhận đầu tư,34.092.783.000,13.566.000,,34092783000.0,13566000.0
Cộng,Cộng,Cộng,,34.092.783.000,13.566.000,,34092783000.0,13566000.0
