row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,82.809.404.620,52.609.492.314,82809404620.0,52609492314.0
- Lợi nhuận từ hoạt động bắt động sản,- Lợi nhuận từ hoạt động bắt động sản,- Lợi nhuận từ hoạt động bắt động sản,-,(4.714.776.180),,-4714776180.0
- Lợi nhuận từ hoạt động sản xuất kinh doanh,- Lợi nhuận từ hoạt động sản xuất kinh doanh,- Lợi nhuận từ hoạt động sản xuất kinh doanh,82.809.404.620,57.324.268.494,82809404620.0,57324268494.0
Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,(11.953.975.731),12.561.004.239,-11953975731.0,12561004239.0
Điều chỉnh tăng các khoản thu nhập chịu thuế,Điều chỉnh tăng các khoản thu nhập chịu thuế,Điều chỉnh tăng các khoản thu nhập chịu thuế,75.969.794.779,23.125.535.553,75969794779.0,23125535553.0
- Các khoản phạt thuế và nộp phạt khác,- Các khoản phạt thuế và nộp phạt khác,- Các khoản phạt thuế và nộp phạt khác,1.215.072.651,824.208.545,1215072651.0,824208545.0
- Các khoản không tính vào chi phí khác,- Các khoản không tính vào chi phí khác,- Các khoản không tính vào chi phí khác,4.977.106.770,2.432.635.983,4977106770.0,2432635983.0
- Chi phí lãi vay do chưa góp đủ vốn điều lệ,- Chi phí lãi vay do chưa góp đủ vốn điều lệ,- Chi phí lãi vay do chưa góp đủ vốn điều lệ,-,93.927.371,,93927371.0
- Lãi/lỗ tại các công ty liên kết,- Lãi/lỗ tại các công ty liên kết,- Lãi/lỗ tại các công ty liên kết,(204.492.177),48.160.527,-204492177.0,48160527.0
- Lỗ tại các công ty con,- Lỗ tại các công ty con,- Lỗ tại các công ty con,13.288.346.845,2.940.688.108,13288346845.0,2940688108.0
- Lợi nhuận nội bộ chưa thực hiện,- Lợi nhuận nội bộ chưa thực hiện,- Lợi nhuận nội bộ chưa thực hiện,56.693.760.690,16.785.915.019,56693760690.0,16785915019.0
Điều chỉnh giảm,Điều chỉnh giảm,Điều chỉnh giảm,87.923.770.510,10.564.531.314,87923770510.0,10564531314.0
"- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",177.660.000,3.951.756.853,177660000.0,3951756853.0
- Lãi CLTG chưa thực hiện,- Lãi CLTG chưa thực hiện,- Lãi CLTG chưa thực hiện,1.135.421,6.234.704,1135421.0,6234704.0
- Lãi nội bộ đã thực hiện,- Lãi nội bộ đã thực hiện,- Lãi nội bộ đã thực hiện,-,159.950.125,,159950125.0
- Điều chỉnh dự phòng đã trích lập,- Điều chỉnh dự phòng đã trích lập,- Điều chỉnh dự phòng đã trích lập,8.385.590.328,(13.134.217.732),8385590328.0,-13134217732.0
- Lãi do thoái vốn,- Lãi do thoái vốn,- Lãi do thoái vốn,118.121.520,19.324.980.448,118121520.0,19324980448.0
- Điều chỉnh KH TSCĐ xây dựng nội bộ,- Điều chỉnh KH TSCĐ xây dựng nội bộ,- Điều chỉnh KH TSCĐ xây dựng nội bộ,629.916.955,-,629916955.0,
- Chuyển lỗ của các công ty con,- Chuyển lỗ của các công ty con,- Chuyển lỗ của các công ty con,735.794.896,255.826.916,735794896.0,255826916.0
- Lãi từ giao dịch mua rẻ công ty con,- Lãi từ giao dịch mua rẻ công ty con,- Lãi từ giao dịch mua rẻ công ty con,63.650.351.496,-,63650351496.0,
- Giảm khác,- Giảm khác,- Giảm khác,14.225.199.894,-,14225199894.0,
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,70.855.428.889,65.170.496.553,70855428889.0,65170496553.0
- Thu nhập từ hoạt động bắt động sản,- Thu nhập từ hoạt động bắt động sản,- Thu nhập từ hoạt động bắt động sản,-,(4.714.776.180),,-4714776180.0
- Thu nhập từ hoạt động miễn thuế,- Thu nhập từ hoạt động miễn thuế,- Thu nhập từ hoạt động miễn thuế,20.052.146.693,42.124.327.761,20052146693.0,42124327761.0
- Thu nhập từ hoạt động sản xuất kinh doanh (20%),- Thu nhập từ hoạt động sản xuất kinh doanh (20%),- Thu nhập từ hoạt động sản xuất kinh doanh (20%),2.157.434.584,5.813.887.145,2157434584.0,5813887145.0
- Thu nhập từ hoạt động sản xuất kinh doanh (22%),- Thu nhập từ hoạt động sản xuất kinh doanh (22%),- Thu nhập từ hoạt động sản xuất kinh doanh (22%),48.645.847.612,21.947.057.827,48645847612.0,21947057827.0
