row_label_raw,row_label_full,col_0,Đầu kỳ,Số phải nộp trong kỳ,Số thực nộp trong kỳ,Thay đổi do hợp nhất,Ảnh hưởng do chuyển đổi báo cáo,Số cuối kỳ,numeric__Đầu kỳ,numeric__Số phải nộp trong kỳ,numeric__Số thực nộp trong kỳ,numeric__Thay đổi do hợp nhất,numeric__Ảnh hưởng do chuyển đổi báo cáo,numeric__Số cuối kỳ
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,8.069.724.540,4.625.493.180,6.770.395.759,(4.474.342.569),-,1.450.479.392,8069724540.0,4625493180.0,6770395759.0,-4474342569.0,,1450479392.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,20.214.721.188,7.073.815.733,15.864.741.825,36.051.812.698,1.280.011.892,48.755.619.686,20214721188.0,7073815733.0,15864741825.0,36051812698.0,1280011892.0,48755619686.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.330.779.201,94.443.211,1.216.148.356,(36.235.988),-,172.838.068,1330779201.0,94443211.0,1216148356.0,-36235988.0,,172838068.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,261.546.647,1.245.642.094,1.300.513.417,(89.500.000),-,117.175.324,261546647.0,1245642094.0,1300513417.0,-89500000.0,,117175324.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",102.030.960,2.100.159.747,1.796.869.547,-,-,405.321.160,102030960.0,2100159747.0,1796869547.0,,,405321160.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,258.961.403,196.350.000,-,-,62.611.403,,258961403.0,196350000.0,,,62611403.0
Phí và lệ phí,Phí và lệ phí,Phí và lệ phí,1.123.850.730,1.539.862.738,1.852.728.818,(163.500.000),-,647.484.650,1123850730.0,1539862738.0,1852728818.0,-163500000.0,,647484650.0
Cộng,Cộng,Cộng,31.102.653.266,16.938.378.106,28.997.747.722,31.288.234.141,1.280.011.892,51.611.529.683,31102653266.0,16938378106.0,28997747722.0,31288234141.0,1280011892.0,51611529683.0
