row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",50.498.060,"4,28",44.040.431,"4,07",50498060.0,4.28,44040431.0,4.07
Khai khoáng,Khai khoáng,Khai khoáng,13.424.088,"1,14",11.505.468,"1,06",13424088.0,1.14,11505468.0,1.06
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",191.308.948,"16,23",180.716.515,"16,71",191308948.0,16.23,180716515.0,16.71
"Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",68.178.417,"5,78",54.193.011,"5,01",68178417.0,5.78,54193011.0,5.01
Xây dựng,Xây dựng,Xây dựng,103.669.713,"8,80",100.405.402,"9,28",103669713.0,8.8,100405402.0,9.28
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",366.506.533,"31,09",331.974.718,"30,70",366506533.0,31.09,331974718.0,30.7
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,46.909.437,"3,98",45.352.473,"4,19",46909437.0,3.98,45352473.0,4.19
Dịch vụ,Dịch vụ,Dịch vụ,139.874.806,"11,87",143.012.744,"13,22",139874806.0,11.87,143012744.0,13.22
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,27.006.216,"2,30",27.187.997,"2,52",27006216.0,2.3,27187997.0,2.52
Ngành khác,Ngành khác,Ngành khác,171.307.240,"14,53",143.167.291,"13,24",171307240.0,14.53,143167291.0,13.24
,,,1.178.683.458,"100,00",1.081.556.050,"100,00",1178683458.0,100.0,1081556050.0,100.0
