row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.564.073,6.929.140,11.493.213,4564073.0,6929140.0,11493213.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,16.847.807,898.291,17.746.098,16847807.0,898291.0,17746098.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(15.719.552),-,(15.719.552),-15719552.0,,-15719552.0
Khác,Khác,Khác,-,(7),(7),,-7.0,-7.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,5.692.328,7.827.424,13.519.752,5692328.0,7827424.0,13519752.0
