row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,26.635.024,"2,26",22.673.160,"2,10",26635024.0,2.26,22673160.0,2.1
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,3.541.739,"0,30",3.416.996,"0,32",3541739.0,0.3,3416996.0,0.32
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,292.123.898,"24,78",262.599.466,"24,28",292123898.0,24.78,262599466.0,24.28
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,60.506.337,"5,13",65.634.233,"6,07",60506337.0,5.13,65634233.0,6.07
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,346.896.694,"29,43",328.440.534,"30,37",346896694.0,29.43,328440534.0,30.37
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,998,-,725,-,998.0,,725.0,
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,19.051.218,"1,62",19.003.341,"1,76",19051218.0,1.62,19003341.0,1.76
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,679.196,"0,06",911.604,"0,08",679196.0,0.06,911604.0,0.08
"Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân",428.615.453,"36,36",378.112.160,"34,96",428615453.0,36.36,378112160.0,34.96
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",632.901,"0,06",763.831,"0,06",632901.0,0.06,763831.0,0.06
,,,1.178.683.458,"100,00",1.081.556.050,"100,00",1178683458.0,100.0,1081556050.0,100.0
