row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,47.582.373,"3,95",44.515.939,"4,07",47582373.0,3.95,44515939.0,4.07
Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,82.618.885,"6,85",70.240.547,"6,42",82618885.0,6.85,70240547.0,6.42
Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,273.758,"0,02",301.324,"0,03",273758.0,0.02,301324.0,0.03
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,68.396.455,"5,67",53.168.708,"4,86",68396455.0,5.67,53168708.0,4.86
Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,59.970.017,"4,97",59.215.149,"5,41",59970017.0,4.97,59215149.0,5.41
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,90.014.417,"7,47",84.906.059,"7,76",90014417.0,7.47,84906059.0,7.76
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,787.907,"0,07",187.908,"0,02",787907.0,0.07,187908.0,0.02
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,983.294,"0,08",692.345,"0,06",983294.0,0.08,692345.0,0.06
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,62.035.568,"5,14",41.164.570,"3,76",62035568.0,5.14,41164570.0,3.76
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.160.030,"0,10",559.590,"0,05",1160030.0,0.1,559590.0,0.05
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",620.928.399,"51,50",609.874.919,"55,71",620928399.0,51.5,609874919.0,55.71
"Đơn vị hành chính sự nghiệp, đẳng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đẳng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đẳng, đoàn thể và hiệp hội",36.504.357,"3,03",33.023.506,"3,02",36504357.0,3.03,33023506.0,3.02
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,134.489.987,"11,15",96.857.873,"8,83",134489987.0,11.15,96857873.0,8.83
,,,1.205.745.447,"100,00",1.094.708.437,"100,00",1205745447.0,100.0,1094708437.0,100.0
