row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1.,1.,1.,Bảo lãnh vay vốn,38,"6,406,698","5,353,955",,38.0,,
2.,2.,2.,Cam kết giao dịch hồi đoái,,"2,723,799","3,274,646",,,,
a.,a.,a.,Cam kết mua ngoại tệ,,"1,581,271","1,647,813",,,,
b.,b.,b.,Cam kết bán ngoại tệ,,"1,142,528","1,626,833",,,,
3.,b. > 3.,3.,Cam kết trong nghiệp vụ L/C,38,"79,536,119","68,384,855",,38.0,,
4.,b. > 4.,4.,Bảo lãnh khác,38,"154,869,239","144,555,889",,38.0,,
5.,b. > 5.,5.,Cam kết khác,38,"12,696,460","8,771,607",,38.0,,
