row_label_raw,row_label_full,col_0,Công ty con,Công ty liên doanh,Đầu tư dài hạn khác,Tổng,numeric__Công ty con,numeric__Công ty liên doanh,numeric__Đầu tư dài hạn khác,numeric__Tổng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số dư tại ngày 01/01/2019,Số dư tại ngày 01/01/2019,Số dư tại ngày 01/01/2019,113.375,43.352,64.663,221.390,113375.0,43352.0,64663.0,221390.0
Trích lập/(Hoàn nhập) dự phòng trong năm 2019,Trích lập/(Hoàn nhập) dự phòng trong năm 2019,Trích lập/(Hoàn nhập) dự phòng trong năm 2019,(7.585),114.603,(19.848),87.170,-7585.0,114603.0,-19848.0,87170.0
Số dư tại ngày 31/12/2019,Số dư tại ngày 31/12/2019,Số dư tại ngày 31/12/2019,105.790,157.955,44.815,308.560,105790.0,157955.0,44815.0,308560.0
Trích lập/(Hoàn nhập) dự phòng trong năm 2020,Trích lập/(Hoàn nhập) dự phòng trong năm 2020,Trích lập/(Hoàn nhập) dự phòng trong năm 2020,(3.790),4.645,337,1.192,-3790.0,4645.0,337.0,1192.0
Số dư tại ngày 31/12/2020,Số dư tại ngày 31/12/2020,Số dư tại ngày 31/12/2020,102.000,162.600,45.152,309.752,102000.0,162600.0,45152.0,309752.0
