row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giảm giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,155.445,-,69.955,241.091,466.491,,155445.0,,69955.0,241091.0,466491.0
Trích lập/(Hoàn nhập)(xem Thuyết minh số 29.2),Trích lập/(Hoàn nhập)(xem Thuyết minh số 29.2),Trích lập/(Hoàn nhập)(xem Thuyết minh số 29.2),-,(29.985),-,(14.158),383.228,339.085,,-29985.0,,-14158.0,383228.0,339085.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,-,-,-,(257.000),(257.000),,,,,-257000.0,-257000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,125.460,-,55.797,367.319,548.576,,125460.0,,55797.0,367319.0,548576.0
