row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,111.889.714,121.497.599,111889714.0,121497599.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,78.603.975,89.243.033,78603975.0,89243033.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,26.621.204,23.283.715,26621204.0,23283715.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,6.664.535,8.970.851,6664535.0,8970851.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,14.600,14.600,14600.0,14600.0
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,14.600,14.600,14600.0,14600.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,(125.460),(155.445),-125460.0,-155445.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(125.460),(155.445),-125460.0,-155445.0
,,,111.778.854,121.356.754,111778854.0,121356754.0
