row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốcVND,Số cuối năm > Dự phòngVND,Số cuối năm > Giá trị ghi sốVND,Số đầu năm > Giá gốcVND,Số đầu năm > Dự phòngVND,Số đầu năm > Giá trị ghi sốVND,numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Dự phòngVND,numeric__Số cuối năm > Giá trị ghi sốVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Dự phòngVND,numeric__Số đầu năm > Giá trị ghi sốVND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,40.000.000.000,-,40.000.000.000,40.000.000.000,-,40.000.000.000,40000000000.0,,40000000000.0,40000000000.0,,40000000000.0
Công ty Cổ phần Bất động sảnNgồi sao Toàn Cầu,Công ty Cổ phần Bất động sảnNgồi sao Toàn Cầu,Công ty Cổ phần Bất động sảnNgồi sao Toàn Cầu,16.000.000.000,-,16.000.000.000,16.000.000.000,-,16.000.000.000,16000000000.0,,16000000000.0,16000000000.0,,16000000000.0
Công ty Cổ phần Bất động sảnCen Sài Gòn,Công ty Cổ phần Bất động sảnCen Sài Gòn,Công ty Cổ phần Bất động sảnCen Sài Gòn,16.000.000.000,-,16.000.000.000,16.000.000.000,-,16.000.000.000,16000000000.0,,16000000000.0,16000000000.0,,16000000000.0
Công ty Cổ phần Truyền thôngvà Giải trí Ngôi sao mới,Công ty Cổ phần Truyền thôngvà Giải trí Ngôi sao mới,Công ty Cổ phần Truyền thôngvà Giải trí Ngôi sao mới,8.000.000.000,-,8.000.000.000,8.000.000.000,-,8.000.000.000,8000000000.0,,8000000000.0,8000000000.0,,8000000000.0
