row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,1.390.541.454.277,883.000.449.737,1390541454277.0,883000449737.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu môi giới bất động sản,Trong đó: > Doanh thu môi giới bất động sản,Doanh thu môi giới bất động sản,927.974.385.319,883.000.449.737,927974385319.0,883000449737.0
Doanh thu chuyển nhượng bất động sản,Trong đó: > Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,462.567.068.958,-,462567068958.0,
,,,1.390.541.454.277,883.000.449.737,1390541454277.0,883000449737.0
Doanh thu phát sinh trong năm với các bên liên quan (chi tiết trình bày tại Thuyết minh số 28),Trong đó: > Doanh thu phát sinh trong năm với các bên liên quan (chi tiết trình bày tại Thuyết minh số 28),Doanh thu phát sinh trong năm với các bên liên quan (chi tiết trình bày tại Thuyết minh số 28),278.658.697.154,281.412.325.036,278658697154.0,281412325036.0
